iter	Logloss
435	0.2566279425
436	0.2562782704
437	0.2560480716
438	0.2558556012
439	0.255553806
440	0.2552892818
441	0.2550645529
442	0.2549089918
443	0.2546008799
444	0.2543143666
445	0.2541435934
446	0.2539846545
447	0.25378345
448	0.2535038086
449	0.2532941856
450	0.2530623209
451	0.2528529495
452	0.2526396317
453	0.2522641485
454	0.2521531196
455	0.2519845124
456	0.2517097513
457	0.2514370801
458	0.2512355959
459	0.2509915937
460	0.2508495385
461	0.2505672725
462	0.2504832955
463	0.2502764948
464	0.2501580866
465	0.2499182538
466	0.2497269929
467	0.2493561017
468	0.249231835
469	0.24903609
470	0.2487465565
471	0.2484751291
472	0.2480885331
473	0.2478655794
474	0.2475781734
475	0.2474146073
476	0.24720399
477	0.2469311626
478	0.2467305129
479	0.2464608635
480	0.2461683485
481	0.2459316495
482	0.2457539848
483	0.2455433068
484	0.2452712265
485	0.2450095591
486	0.2448062821
487	0.2445168891
488	0.24424835
489	0.2439758558
490	0.243704647
491	0.2433654575
492	0.2429316585
493	0.2426816982
494	0.2423917234
495	0.2422369069
496	0.2419551417
497	0.2417436888
498	0.2415541488
499	0.2412861573
500	0.2410417882
501	0.2407524044
502	0.240501794
503	0.2400870693
504	0.2396617642
505	0.2394717653
506	0.2392422407
507	0.2391245045
508	0.2389152948
509	0.2387459607
510	0.2384726694
511	0.2382570488
512	0.2379182452
513	0.2377217287
514	0.2375214284
515	0.237266379
516	0.2370998967
517	0.2368713657
518	0.23674835
519	0.2365306936
520	0.2362990841
521	0.2361233071
522	0.2358463751
523	0.2355589413
524	0.2355035619
525	0.2353155999
526	0.2350285971
527	0.2346295784
528	0.2344623322
529	0.2342508626
530	0.2339360054
531	0.233706268
532	0.23350877
533	0.2331594084
534	0.2330275672
535	0.2326499233
536	0.2323863596
537	0.2321260476
538	0.2318784982
539	0.2317088531
540	0.2313500633
541	0.2310973091
542	0.230858229
543	0.2306117639
544	0.2304722283
545	0.2301898636
546	0.2299179214
547	0.2296357651
548	0.2293480046
549	0.2291037403
550	0.2289467866
551	0.2287187958
552	0.2284471592
553	0.2281727071
554	0.2280118606
555	0.2277389982
556	0.2274831869
557	0.2273193729
558	0.2271268499
559	0.2268827055
560	0.2267167535
561	0.2265075254
562	0.226263416
563	0.2260779689
564	0.2259094993
565	0.2257547977
566	0.2254779579
567	0.2253148877
568	0.2251150625
569	0.2249368447
570	0.2246709059
571	0.2245118743
572	0.2243435308
573	0.2240757855
574	0.2237812609
575	0.2236992724
576	0.2234835437
577	0.2231236359
578	0.2228961631
579	0.2227272176
580	0.2224318038
581	0.2222721437
582	0.2220819523
583	0.2218685132
584	0.2216015234
585	0.2214056688
586	0.2211980333
587	0.2209839791
588	0.2206901025
589	0.2205025731
590	0.2204275291
591	0.2203064661
592	0.2202215537
593	0.2200181872
594	0.2197132187
595	0.2194893635
596	0.2193476662
597	0.21914175
598	0.2189895656
599	0.2187966536
600	0.2186029759
601	0.2184561458
602	0.2182957903
603	0.2180871319
604	0.2179175062
605	0.2176510762
606	0.217489236
607	0.2172935058
608	0.2169991029
609	0.2167882869
610	0.2165464054
611	0.2164053911
612	0.2162199109
613	0.2160081335
614	0.2158590221
615	0.2156126399
616	0.2153375076
617	0.2151357353
618	0.2149811819
619	0.2147197676
620	0.2145987263
621	0.214414203
622	0.2142520211
623	0.2140874142
624	0.2138856756
625	0.2137329624
626	0.2134873883
627	0.2133708603
628	0.213211113
629	0.2129865927
630	0.2128335202
631	0.212614713
632	0.2124167068
633	0.2122628756
634	0.2120707011
635	0.2119135044
636	0.2116667136
637	0.2113744469
638	0.2112710341
639	0.2110451295
640	0.2109441395
641	0.2107085207
642	0.2105521958
643	0.2103621094
644	0.2102466981
645	0.2100944272
646	0.2099808733
647	0.209712481
648	0.2093408225
649	0.2091963423
650	0.2090206886
651	0.2088443587
652	0.2086919359
653	0.2084009238
654	0.208217277
655	0.2080103284
656	0.207799689
657	0.2076162819
658	0.2074132119
659	0.2073114357
660	0.2070852587
661	0.2069483903
662	0.2066552399
663	0.206473876
664	0.2062424054
665	0.2060162139
666	0.2058530607
667	0.2057431523
668	0.2055819371
669	0.2054474062
670	0.2052140867
671	0.2051204902
672	0.204901967
673	0.2047156119
674	0.2044136655
675	0.2041670911
676	0.2040298012
677	0.2038207743
678	0.2035932432
679	0.2033618481
680	0.2032324626
681	0.2030110934
682	0.2029278281
683	0.2027447314
684	0.2026870129
685	0.2023863614
686	0.2019926778
687	0.2017220392
688	0.2015577155
689	0.2014436364
690	0.201317514
691	0.2009892226
692	0.2008859642
693	0.2007526339
694	0.2005289326
695	0.2003732035
696	0.200156262
697	0.1999601674
698	0.1997146709
699	0.199517391
700	0.1993546003
701	0.1991823437
702	0.1990504592
703	0.1988794487
704	0.1988087729
705	0.1984352415
706	0.1983280094
707	0.19811456
708	0.1978029386
709	0.1977164929
710	0.1975185461
711	0.1972754238
712	0.1971230388
713	0.1969214957
714	0.1966488625
715	0.1964475107
716	0.1963361294
717	0.1962027245
718	0.1959710476
719	0.1958363512
720	0.19564112
721	0.195561679
722	0.1953824634
723	0.1952427124
724	0.1950817888
725	0.1948843481
726	0.1946178188
727	0.1944047923
728	0.1941491994
729	0.1940292728
730	0.1938604825
731	0.1937185941
732	0.1935138074
733	0.1933609099
734	0.1932323999
735	0.1930057711
736	0.1928093576
737	0.1926603832
738	0.1924765685
739	0.1923519136
740	0.1922318039
741	0.1920945608
742	0.1919423896
743	0.191798627
744	0.1916896865
745	0.1915317844
746	0.1913858233
747	0.191176802
748	0.1909824748
749	0.1907673782
750	0.1906669648
751	0.1904771274
752	0.1903270361
753	0.1902223377
754	0.1900947906
755	0.1899086542
756	0.1898467771
757	0.1897182618
758	0.1895511323
759	0.1893892529
760	0.1892844112
761	0.1891555661
762	0.1889363717
763	0.1887905302
764	0.1887509649
765	0.1886187392
766	0.1884409587
767	0.1882231824
768	0.1880965393
769	0.1878918072
770	0.1877348167
771	0.1876082568
772	0.1874657289
773	0.1873157755
774	0.1870306832
775	0.1868428008
776	0.1867848303
777	0.1865380419
778	0.1862853096
779	0.1860155042
780	0.1858155047
781	0.1855410007
782	0.1853269478
783	0.1851487684
784	0.1850775168
785	0.1848020367
786	0.1846743007
787	0.184561428
788	0.1844113044
789	0.1842203628
790	0.18416584
791	0.1840147848
792	0.1838831417
793	0.183668509
794	0.1834850576
795	0.1833965723
796	0.1832506368
797	0.1830783635
798	0.1828990607
799	0.1828536253
800	0.1827857477
801	0.182731854
802	0.1826163596
803	0.1824636785
804	0.1822779931
805	0.1820300161
806	0.1818202456
807	0.1815821166
808	0.181442432
809	0.1812696461
810	0.1811848461
811	0.1810529662
812	0.180892024
813	0.1806554936
814	0.1804694297
815	0.1803705876
816	0.1803200138
817	0.1802826643
818	0.1802386037
819	0.1800571437
820	0.179867081
821	0.1797092983
822	0.1795797939
823	0.1795356369
824	0.1793918903
825	0.1792591744
826	0.179035879
827	0.1788517264
828	0.178724475
829	0.1786449817
830	0.1784707262
831	0.1783335774
832	0.1780915836
833	0.1779716797
834	0.1776406811
835	0.1775110842
836	0.1773581596
837	0.1771374595
838	0.1769653239
839	0.1767593835
840	0.1765664424
841	0.1764594138
842	0.1762648608
843	0.176143175
844	0.1759959798
845	0.1758875007
846	0.1756652793
847	0.1754823671
848	0.1753233183
849	0.1752086219
850	0.1750822015
851	0.1748944078
852	0.1748167158
853	0.1746996269
854	0.1744898518
855	0.1742148668
856	0.1740804925
857	0.1739193464
858	0.1738594035
859	0.1736236309
860	0.1734692229
861	0.1731664853
862	0.173040508
863	0.172828911
864	0.1725870868
865	0.1724482102
866	0.1724022164
867	0.1722504772
868	0.1721083657
869	0.1719024993
870	0.1717343133
871	0.1715704153
872	0.1714437344
873	0.1713082819
874	0.171172561
875	0.1710911591
876	0.1710164882
877	0.1708567789
878	0.1706730718
879	0.1706217747
880	0.1704890292
881	0.1704499227
882	0.1702469237
883	0.170098517
884	0.1698065568
885	0.1696136821
886	0.1694380809
887	0.1692693296
888	0.1690857299
889	0.1689308373
890	0.1687600437
891	0.1685692623
892	0.1684070655
893	0.1683136586
894	0.1681895345
895	0.1681407027
896	0.1679594813
897	0.1678560658
898	0.1676440977
899	0.1674443159
900	0.1674046842
901	0.1673655753
902	0.1671917116
903	0.1671185147
904	0.1669437141
905	0.166671644
906	0.1664356495
907	0.1662322518
908	0.1661244305
909	0.1659136275
910	0.165719987
911	0.1654258899
912	0.1652366791
913	0.1651966113
914	0.1651059081
915	0.1649663587
916	0.1648248649
917	0.1646325135
918	0.1644759194
919	0.164335564
920	0.1641607622
921	0.1639894273
922	0.1638021048
923	0.1635933167
924	0.1634123757
925	0.1632413581
926	0.1631383527
927	0.1629945548
928	0.1628482878
929	0.1626664046
930	0.162558673
931	0.1624467052
932	0.1623547084
933	0.1621873571
934	0.1620438875
935	0.1618857906
936	0.1616908243
937	0.1615822625
938	0.1614691612
939	0.1613880417
940	0.1612477751
941	0.1612049949
942	0.1610701267
943	0.1608682682
944	0.1607406763
945	0.1605784607
946	0.16043205
947	0.1603662106
948	0.1601718346
949	0.160088561
950	0.1600027229
951	0.1598245351
952	0.1596861361
953	0.1595508251
954	0.1594421681
955	0.1592686609
956	0.1591068814
957	0.1590056386
958	0.158920124
959	0.1587687469
960	0.1586549822
961	0.1584799064
962	0.1583874769
963	0.1582613044
964	0.1581174585
965	0.1579223728
966	0.1578928586
967	0.157765736
968	0.157657744
969	0.1575567803
970	0.1575376589
971	0.1575037956
972	0.1573708744
973	0.1572609511
974	0.1571403408
975	0.1570098795
976	0.1568691855
977	0.1567357512
978	0.1566107177
979	0.1564504649
980	0.1562957622
981	0.1561477642
982	0.1559460721
983	0.1558648228
984	0.1557688197
985	0.1555826524
986	0.1554580439
987	0.1553536984
988	0.1551676761
989	0.1550767336
990	0.1549557062
991	0.154880927
992	0.154725547
993	0.1545713611
994	0.1544414456
995	0.1542942646
996	0.154110749
997	0.1540969164
998	0.1539707564
999	0.15387589
