raw_efficiency
6.621405651764134
7.244941546337007
2.833213344056216
4.343805421853684
6.441743671005939
3.713572066704308
7.00397413672268
7.313886831633462
7.438971592395862
7.3783837129967145
3.9318256327243257
2.847812143477369
5.3981627015177525
3.8815637979434374
2.3978952727983707
7.0909098220799835
4.709530201312334
7.937731775260109
3.044522437723423
4.795790545596741
1.1786549963416462
8.006700845440367
7.741099090035366
4.709530201312334
8.268988209506656
3.713572066704308
5.993961427306569
0.33647223662121295
0.262364264467491
7.601402334583733
7.650168700845001
7.851855711495559
7.489970898834801
7.851661177889265
7.884952945759814
7.601402334583733
5.542830943598439
3.7612001156935624
7.814803429489359
5.993961427306569
7.56164174558878
7.773594467360194
7.6838639802564295
6.030685260261263
7.253470382684528
7.173958319756794
7.114769448366463
5.303304908059076
7.00397413672268
7.333023014386481
7.305860032684009
4.394449154672439
2.0794415416798357
4.51085950651685
7.554858521040676
2.833213344056216
2.0794415416798357
6.90875477931522
4.61512051684126
3.1354942159291497
3.258096538021482
3.58351893845611
1.6817585740137264
4.204692619390966
4.658710952916121
0.262364264467491
5.049856007249537
0.0
3.713572066704308
3.4339872044851463
3.4339872044851463
4.61512051684126
0.6931471805599453
2.772588722239781
5.198497031265826
6.957497370876951
6.90875477931522
7.00397413672268
8.006700845440367
7.937731775260109
5.356586274672012
5.3981627015177525
5.236441962829949
5.081404364984463
5.278114659230517
7.563200592358071
2.3978952727983707
4.912654885736052
2.822568654544802
4.421367532912338
2.302585092994046
3.484312288372662
8.294299608857235
2.995732273553991
5.303304908059076
7.244941546337007
7.446585099157725
1.9810014688665833
3.548179572010801
2.1400661634962708
8.025189321890835
7.367708572374371
6.950814768442584
2.1972245773362196
3.7376696182833684
4.02535169073515
1.6094379124341003
7.266827347520591
3.1570004211501135
6.673297967767654
6.673297967767654
6.7464121285733745
5.8522024797744745
7.149131598557407
8.063692634269517
7.324489979348532
7.756195343948118
7.0925737159746784
7.080867896690782
6.423246963533519
4.61512051684126
6.895682697747868
7.126890808898808
6.75343791859778
6.208590026096629
1.7047480922384253
3.044522437723423
4.31748811353631
7.112327444710911
2.995732273553991
3.295836866004329
3.9318256327243257
7.601402334583733
7.824445930877619
7.601402334583733
6.68586094706836
6.2166061010848646
3.5336865647082343
2.7568403652716422
2.376021411067228
2.970414465569701
2.9444389791664403
2.70805020110221
4.07753744390572
1.7047480922384253
8.11522197256233
0.9669838461896731
6.53813982376767
0.0
6.68586094706836
1.4350845252893227
3.044522437723423
2.5649493574615367
3.186352633162641
2.501435951739211
4.541164856012179
0.262364264467491
4.564348191467836
3.6109179126442243
4.541164856012179
1.55814461804655
2.1400661634962708
4.836281906951478
3.5115454388310208
6.68586094706836
6.90875477931522
5.351858133476067
4.110873864173311
3.9318256327243257
2.772588722239781
1.1786549963416462
3.6506582412937387
3.044522437723423
3.4339872044851463
4.894101477840304
3.5115454388310208
2.3978952727983707
3.58351893845611
3.4735180432417816
2.6026896854443837
4.51085950651685
3.9318256327243257
6.621405651764134
6.7226297948554485
6.7580945044277305
6.089044875446846
6.3818160174060985
6.621405651764134
4.51085950651685
3.9318256327243257
6.673297967767654
6.68586094706836
6.78105762593618
6.698268054115413
5.916202062607435
5.017279836814924
6.734591659972948
6.7580945044277305
6.478509642208569
6.274762021241939
6.478509642208569
6.792344427470809
6.837332814685591
4.61512051684126
1.791759469228055
5.5254529391317835
2.3978952727983707
7.804251383528112
7.824445930877619
2.3978952727983707
5.993961427306569
6.2166061010848646
7.919719760924575
7.313886831633462
2.0794415416798357
2.3978952727983707
2.5952547069568657
0.0
0.0
6.621405651764134
4.658710952916121
7.244941546337007
7.321188556739478
6.2166061010848646
4.709530201312334
7.532623618788788
6.35088571671474
6.16541785423142
5.267858159063328
5.017279836814924
4.61512051684126
3.9318256327243257
3.9318256327243257
4.330733340286331
4.824305715904762
7.8826922062890254
7.0909098220799835
0.9932517730102833
0.6931471805599453
1.791759469228055
0.0
2.3978952727983707
5.081404364984463
0.0
5.303304908059076
5.442417710521793
3.8815637979434374
3.044522437723423
0.0
4.61512051684126
6.3561076606958915
7.208600337960199
4.406719247264253
6.90875477931522
0.18232155679395465
7.937731775260109
2.6390573296152584
0.6931471805599453
8.268988209506656
3.258096538021482
2.995732273553991
2.3978952727983707
4.159820144181012
7.601402334583733
5.993961427306569
3.1875915348284343
3.258096538021482
2.772588722239781
