model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_grid_1_AutoML_7_20250401_13304_model_49,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_70,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_66,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_60,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_71,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_8,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_31,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_13,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_45,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_62,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_15,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_48,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_37,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_33,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_59,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_41,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_11,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_55,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_3_AutoML_7_20250401_13304,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
